"Species","LifeStage","CTmax","UniqueTrialID","Ramping_rate"
"Black_goby","Larva",35.64,"Black_goby Larva 9",18
"Black_goby","Larva",35.73,"Black_goby Larva 9",18
"Black_goby","Larva",35.71,"Black_goby Larva 9",18
"Black_goby","Larva",35.84,"Black_goby Larva 9",18
"Black_goby","Larva",36.03,"Black_goby Larva 9",18
"Black_goby","Larva",36.26,"Black_goby Larva 9",18
"Black_goby","Larva",36.28,"Black_goby Larva 9",18
"Black_goby","Immature",30.6,"Black_goby Adult 1",18
"Black_goby","Immature",31.2,"Black_goby Adult 1",18
"Black_goby","Immature",31.4,"Black_goby Adult 1",18
"Black_goby","Immature",31.8,"Black_goby Adult 1",18
"Black_goby","Immature",31.9,"Black_goby Adult 1",18
"Black_goby","Immature",32.1,"Black_goby Adult 1",18
"Black_goby","Immature",32.3,"Black_goby Adult 1",18
"Black_goby","Immature",30.8,"Black_goby Adult 2",18
"Black_goby","Immature",31,"Black_goby Adult 2",18
"Black_goby","Immature",31.8,"Black_goby Adult 2",18
"Black_goby","Immature",32.1,"Black_goby Adult 2",18
"Black_goby","Immature",32.4,"Black_goby Adult 2",18
"Black_goby","Immature",30.7,"Black_goby Adult 3",18
"Black_goby","Immature",32.1,"Black_goby Adult 3",18
"Black_goby","Immature",31.2,"Black_goby Adult 4",18
"Black_goby","Immature",31.4,"Black_goby Adult 4",18
"Black_goby","Immature",31.78,"Black_goby Adult 5",18
"Black_goby","Immature",31.83,"Black_goby Adult 5",18
"Black_goby","Immature",32.01,"Black_goby Adult 5",18
"Black_goby","Immature",32.06,"Black_goby Adult 5",18
"Black_goby","Immature",32.07,"Black_goby Adult 5",18
"Black_goby","Immature",30.7,"Black_goby Adult 6",18
"Black_goby","Immature",31.3,"Black_goby Adult 6",18
"Black_goby","Immature",31.5,"Black_goby Adult 6",18
"Black_goby","Spawner",32.2,"Black_goby Adult 2",18
"Black_goby","Spawner",30.8,"Black_goby Adult 3",18
"Black_goby","Spawner",31.1,"Black_goby Adult 3",18
"Black_goby","Spawner",31.3,"Black_goby Adult 3",18
"Black_goby","Spawner",31.5,"Black_goby Adult 3",18
"Black_goby","Spawner",31.5,"Black_goby Adult 3",18
"Black_goby","Spawner",31.6,"Black_goby Adult 3",18
"Black_goby","Spawner",31.7,"Black_goby Adult 3",18
"Black_goby","Spawner",32,"Black_goby Adult 3",18
"Black_goby","Spawner",30,"Black_goby Adult 4",18
"Black_goby","Spawner",30.2,"Black_goby Adult 4",18
"Black_goby","Spawner",30.5,"Black_goby Adult 4",18
"Black_goby","Spawner",30.7,"Black_goby Adult 4",18
"Black_goby","Spawner",30.8,"Black_goby Adult 4",18
"Black_goby","Spawner",30.9,"Black_goby Adult 4",18
"Black_goby","Spawner",31,"Black_goby Adult 4",18
"Black_goby","Spawner",31.4,"Black_goby Adult 4",18
"Black_goby","Spawner",31.61,"Black_goby Adult 5",18
"Black_goby","Spawner",31.71,"Black_goby Adult 5",18
"Black_goby","Spawner",31.86,"Black_goby Adult 5",18
"Black_goby","Spawner",31.96,"Black_goby Adult 5",18
"Black_goby","Spawner",32.14,"Black_goby Adult 5",18
"Black_goby","Spawner",30.8,"Black_goby Adult 6",18
"Black_goby","Spawner",31.1,"Black_goby Adult 6",18
"Black_goby","Spawner",31.1,"Black_goby Adult 6",18
"Black_goby","Spawner",31.1,"Black_goby Adult 6",18
"Black_goby","Spawner",31.2,"Black_goby Adult 6",18
"Black_goby","Spawner",31.3,"Black_goby Adult 6",18
"Black_goby","Spawner",31.3,"Black_goby Adult 6",18
"Stickleback","Embryo",33.52,"Stickleback Embryo 1",18
"Stickleback","Embryo",35.75,"Stickleback Embryo 1",18
"Stickleback","Embryo",34.15,"Stickleback Embryo 1",18
"Stickleback","Embryo",35.75,"Stickleback Embryo 1",18
"Stickleback","Embryo",35.75,"Stickleback Embryo 1",18
"Stickleback","Embryo",35.12,"Stickleback Embryo 1",18
"Stickleback","Embryo",34.39,"Stickleback Embryo 2",18
"Stickleback","Embryo",33.55,"Stickleback Embryo 2",18
"Stickleback","Embryo",34.39,"Stickleback Embryo 2",18
"Stickleback","Embryo",33.55,"Stickleback Embryo 2",18
"Stickleback","Embryo",34.39,"Stickleback Embryo 2",18
"Stickleback","Embryo",33.9,"Stickleback Embryo 2",18
"Stickleback","Embryo",35.1,"Stickleback Embryo 3",18
"Stickleback","Embryo",34.75,"Stickleback Embryo 3",18
"Stickleback","Embryo",34.75,"Stickleback Embryo 3",18
"Stickleback","Embryo",33.9,"Stickleback Embryo 3",18
"Stickleback","Embryo",34.75,"Stickleback Embryo 3",18
"Stickleback","Embryo",32.85,"Stickleback Embryo 4",18
"Stickleback","Embryo",35.37,"Stickleback Embryo 4",18
"Stickleback","Embryo",34.33,"Stickleback Embryo 6",18
"Stickleback","Embryo",33.72,"Stickleback Embryo 6",18
"Stickleback","Embryo",34.92,"Stickleback Embryo 6",18
"Stickleback","Embryo",33.1,"Stickleback Embryo 6",18
"Stickleback","Embryo",34.33,"Stickleback Embryo 6",18
"Stickleback","Embryo",34,"Stickleback Embryo 6",18
"Stickleback","Embryo",34.25,"Stickleback Embryo 7",18
"Stickleback","Embryo",34.89,"Stickleback Embryo 7",18
"Stickleback","Embryo",34.56,"Stickleback Embryo 7",18
"Stickleback","Embryo",35.5,"Stickleback Embryo 7",18
"Stickleback","Embryo",34.56,"Stickleback Embryo 7",18
"Stickleback","Embryo",34.89,"Stickleback Embryo 7",18
"Stickleback","Embryo",34.99,"Stickleback Embryo 8",18
"Stickleback","Embryo",34.57,"Stickleback Embryo 8",18
"Stickleback","Embryo",33.95,"Stickleback Embryo 8",18
"Stickleback","Embryo",34.26,"Stickleback Embryo 8",18
"Stickleback","Embryo",34.57,"Stickleback Embryo 8",18
"Stickleback","Embryo",34.26,"Stickleback Embryo 8",18
"Stickleback","Immature",33,"Stickleback Immature 9",18
"Stickleback","Immature",33.3,"Stickleback Immature 9",18
"Stickleback","Immature",33.4,"Stickleback Immature 9",18
"Stickleback","Immature",33.5,"Stickleback Immature 9",18
"Stickleback","Immature",33.5,"Stickleback Immature 9",18
"Stickleback","Immature",33.8,"Stickleback Immature 9",18
"Stickleback","Immature",34,"Stickleback Immature 9",18
"Stickleback","Larva",33.33,"Stickleback Larva 1",18
"Stickleback","Larva",33.54,"Stickleback Larva 1",18
"Stickleback","Larva",33.57,"Stickleback Larva 1",18
"Stickleback","Larva",33.7,"Stickleback Larva 1",18
"Stickleback","Larva",33.7,"Stickleback Larva 1",18
"Stickleback","Larva",33.7,"Stickleback Larva 1",18
"Stickleback","Larva",33.81,"Stickleback Larva 1",18
"Stickleback","Larva",33.45,"Stickleback Larva 2",18
"Stickleback","Larva",33.5,"Stickleback Larva 2",18
"Stickleback","Larva",33.5,"Stickleback Larva 2",18
"Stickleback","Larva",33.5,"Stickleback Larva 2",18
"Stickleback","Larva",33.71,"Stickleback Larva 2",18
"Stickleback","Larva",33.78,"Stickleback Larva 2",18
"Stickleback","Larva",34.97,"Stickleback Larva 2",18
"Stickleback","Larva",34.97,"Stickleback Larva 2",18
"Stickleback","Larva",34.97,"Stickleback Larva 2",18
"Stickleback","Larva",32.93,"Stickleback Larva 3",18
"Stickleback","Larva",33.01,"Stickleback Larva 3",18
"Stickleback","Larva",33.4,"Stickleback Larva 3",18
"Stickleback","Larva",33.42,"Stickleback Larva 3",18
"Stickleback","Larva",33.53,"Stickleback Larva 3",18
"Stickleback","Larva",33.82,"Stickleback Larva 3",18
"Stickleback","Larva",33.9,"Stickleback Larva 3",18
"Stickleback","Larva",34.02,"Stickleback Larva 3",18
"Stickleback","Larva",34.13,"Stickleback Larva 3",18
"Stickleback","Larva",33.46,"Stickleback Larva 4",18
"Stickleback","Larva",33.71,"Stickleback Larva 4",18
"Stickleback","Larva",33.91,"Stickleback Larva 4",18
"Stickleback","Larva",34.11,"Stickleback Larva 4",18
"Stickleback","Larva",34.15,"Stickleback Larva 4",18
"Stickleback","Larva",34.15,"Stickleback Larva 4",18
"Stickleback","Larva",34.4,"Stickleback Larva 4",18
"Stickleback","Larva",34.4,"Stickleback Larva 4",18
"Stickleback","Larva",33.1,"Stickleback Larva 5",18
"Stickleback","Larva",33.44,"Stickleback Larva 5",18
"Stickleback","Larva",33.44,"Stickleback Larva 5",18
"Stickleback","Larva",33.48,"Stickleback Larva 5",18
"Stickleback","Larva",33.51,"Stickleback Larva 5",18
"Stickleback","Larva",33.51,"Stickleback Larva 5",18
"Stickleback","Larva",33.71,"Stickleback Larva 5",18
"Stickleback","Larva",33.88,"Stickleback Larva 5",18
"Stickleback","Larva",33.99,"Stickleback Larva 5",18
"Stickleback","Larva",32.3,"Stickleback Larva 6",18
"Stickleback","Larva",32.32,"Stickleback Larva 6",18
"Stickleback","Larva",32.37,"Stickleback Larva 6",18
"Stickleback","Larva",32.39,"Stickleback Larva 6",18
"Stickleback","Larva",32.29,"Stickleback Larva 6",18
"Stickleback","Larva",32.29,"Stickleback Larva 6",18
"Stickleback","Larva",32.28,"Stickleback Larva 6",18
"Stickleback","Larva",32.28,"Stickleback Larva 6",18
"Stickleback","Larva",32.28,"Stickleback Larva 6",18
"Stickleback","Larva",32.28,"Stickleback Larva 6",18
"Stickleback","Larva",30.9,"Stickleback Larva 7",18
"Stickleback","Larva",31.44,"Stickleback Larva 7",18
"Stickleback","Larva",31.83,"Stickleback Larva 7",18
"Stickleback","Larva",31.87,"Stickleback Larva 7",18
"Stickleback","Larva",32.02,"Stickleback Larva 7",18
"Stickleback","Larva",32.11,"Stickleback Larva 7",18
"Stickleback","Larva",32.26,"Stickleback Larva 7",18
"Stickleback","Larva",32.26,"Stickleback Larva 7",18
"Stickleback","Larva",32.28,"Stickleback Larva 7",18
"Stickleback","Larva",32.28,"Stickleback Larva 7",18
"Stickleback","Larva",32.35,"Stickleback Larva 7",18
"Stickleback","Spawner",31.9,"Stickleback Spawner 3",18
"Stickleback","Spawner",32.4,"Stickleback Spawner 4",18
"Stickleback","Spawner",33,"Stickleback Spawner 4",18
"Stickleback","Spawner",33.2,"Stickleback Spawner 4",18
"Stickleback","Spawner",33.4,"Stickleback Spawner 4",18
"Stickleback","Spawner",33.4,"Stickleback Spawner 4",18
"Stickleback","Spawner",32.8,"Stickleback Spawner 5",18
"Stickleback","Spawner",32.9,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.3,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.5,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.9,"Stickleback Spawner 5",18
"Stickleback","Spawner",33.2,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.4,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.5,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.9,"Stickleback Spawner 6",18
"Stickleback","Spawner",34.1,"Stickleback Spawner 6",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 7",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 7",18
"Stickleback","Spawner",34,"Stickleback Spawner 7",18
"Stickleback","Spawner",32.7,"Stickleback Spawner 8",18
"Stickleback","Spawner",33,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.1,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.2,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.3,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.4,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.5,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 8",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 9",18
"Stickleback","Spawner",33.6,"Stickleback Spawner 9",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 9",18
"Stickleback","Spawner",33.7,"Stickleback Spawner 9",18
"Stickleback","Spawner",33.8,"Stickleback Spawner 9",18
"Atlantic_salmon","Embryo",22.7,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",24.1,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",22.7,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",24.3,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",24.1,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",23.7,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",23.5,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",24.4,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",21.6,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",22.3,"Atlantic_salmon Embryo 3",18
"Atlantic_salmon","Embryo",18,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",22.3,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",22.6,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.7,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.7,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.4,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",24.4,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.1,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.3,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 4",18
"Atlantic_salmon","Embryo",23.4,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.9,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.8,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",23.5,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.4,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",23.2,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.2,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.2,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",23.2,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",23.3,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",22.6,"Atlantic_salmon Embryo 5",18
"Atlantic_salmon","Embryo",21.7,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",22.9,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",21.5,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",21.2,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",22,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",23.5,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",16.2,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",23.8,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",22.6,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 6",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",24,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",23.5,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",24.5,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",24.8,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",19,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",21.8,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",21.1,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",25.9,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",24.4,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",20.6,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",25,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",23,"Atlantic_salmon Embryo 7",18
"Atlantic_salmon","Embryo",23.5,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.2,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",22.5,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",18.1,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.4,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",19,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",25.1,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.1,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",21.6,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.1,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.3,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",23.6,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",21.5,"Atlantic_salmon Embryo 8",18
"Atlantic_salmon","Embryo",19,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",19,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",21.1,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",16.9,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",23.9,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",23.8,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",16,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",22.7,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",22.2,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",24.1,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",20.9,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",19.8,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",16.9,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Embryo",19.3,"Atlantic_salmon Embryo 9",18
"Atlantic_salmon","Larva",25.19,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",25.98,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.16,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.3,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.24,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.38,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.4,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.41,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.41,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.31,"Atlantic_salmon Larva 1",18
"Atlantic_salmon","Larva",26.11,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.28,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.29,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.24,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.14,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.25,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.25,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.25,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.05,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.24,"Atlantic_salmon Larva 2",18
"Atlantic_salmon","Larva",26.83,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.03,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.32,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.32,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.32,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.48,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.48,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.48,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.48,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.48,"Atlantic_salmon Larva 3",18
"Atlantic_salmon","Larva",27.02,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.12,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.12,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.27,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.28,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.28,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.28,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.33,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.33,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",27.31,"Atlantic_salmon Larva 4",18
"Atlantic_salmon","Larva",26.27,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.43,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.49,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.49,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.49,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.64,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.64,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.71,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.58,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",26.79,"Atlantic_salmon Larva 5",18
"Atlantic_salmon","Larva",23.13,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.33,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.42,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.44,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.44,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.61,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.77,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.77,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.77,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",26.85,"Atlantic_salmon Larva 6",18
"Atlantic_salmon","Larva",25.91,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.09,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.17,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.28,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.32,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.32,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.32,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.58,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.58,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.58,"Atlantic_salmon Larva 7",18
"Atlantic_salmon","Larva",26.37,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.56,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.67,"Atlantic_salmon Larva 8",18
"Atlantic_salmon","Larva",26.44,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.51,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.55,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.55,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.45,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.45,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.45,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.46,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.46,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.46,"Atlantic_salmon Larva 9",18
"Atlantic_salmon","Larva",26.86,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.87,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.87,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.87,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.87,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.87,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",27.11,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",27.11,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",27.11,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",27.11,"Atlantic_salmon Larva 10",18
"Atlantic_salmon","Larva",26.02,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.53,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.61,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.61,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",26.63,"Atlantic_salmon Larva 11",18
"Atlantic_salmon","Larva",25.93,"Atlantic_salmon Larva 12",18
